audio_id,file_name,category,resolved_path,duration,rms_mean,rms_std,zcr_mean,zcr_std,spectral_centroid_mean,spectral_centroid_std,spectral_bandwidth_mean,spectral_bandwidth_std,spectral_rolloff_mean,spectral_rolloff_std
audio_0462,audio_0462.mp3,rhythmic,..\..\data\raw\audio\audio_0462.mp3,17.910476190476192,0.06761427223682404,0.056666042655706406,0.17500139147506477,0.1373612557300554,4065.2949626714167,1534.5090144265566,3004.1447517938213,394.1378293141377,7646.351172886982,1956.8722434325261
audio_0463,audio_0463.mp3,rhythmic,..\..\data\raw\audio\audio_0463.mp3,11.294149659863946,0.004058636724948883,0.004468942526727915,0.3812684484086242,0.10276437393243712,5115.966151452017,1056.670369268162,2989.716915703499,327.79064814263165,8748.604387913885,926.7442712215308
audio_0464,audio_0464.mp3,rhythmic,..\..\data\raw\audio\audio_0464.mp3,11.294149659863946,0.010785489343106747,0.011012359522283077,0.24563554767710472,0.10205964899581886,4561.9883094165925,1268.0821739875707,3076.782663509449,316.7279743602203,8461.996127839451,1088.264647850167
audio_0465,audio_0465.mp3,rhythmic,..\..\data\raw\audio\audio_0465.mp3,5.517278911564626,0.0509767010807991,0.03190813958644867,0.04881991859243697,0.03295309396970605,1906.3069124058252,1283.3072617163132,2275.10602156076,870.633486622188,4069.187298943015,3026.394359082911
audio_0466,audio_0466.mp3,rhythmic,..\..\data\raw\audio\audio_0466.mp3,3.4285714285714284,0.01039193756878376,0.011221528053283691,0.14974068306587837,0.10756968815890336,4073.2319611266926,1646.8640838143838,2741.6086366140185,718.9427296453295,7415.351331556166,2404.4881828869297
audio_0467,audio_0467.mp3,rhythmic,..\..\data\raw\audio\audio_0467.mp3,6.857142857142857,0.04583035781979561,0.030985720455646515,0.04898318728885135,0.04068159721770181,1848.9835415778625,1332.778535447085,2247.0992592616394,864.7276491085474,3920.825277792441,3166.865205246166
audio_0468,audio_0468.mp3,rhythmic,..\..\data\raw\audio\audio_0468.mp3,3.7500226757369615,0.013861211948096752,0.017333531752228737,0.1359230324074074,0.10344816846971126,3799.7251010961045,1780.113308733842,2730.222758790318,843.6985628419418,7088.079155815973,2866.8181105812246
audio_0469,audio_0469.mp3,rhythmic,..\..\data\raw\audio\audio_0469.mp3,7.5,0.042902812361717224,0.031175514683127403,0.047895401993034055,0.04100695333240812,1818.3055084379823,1333.954121180299,2234.7351930545938,867.8660752719845,3856.410014149574,3186.0378337651127
audio_0470,audio_0470.mp3,dreamlike,..\..\data\raw\audio\audio_0470.mp3,9.6,0.0319843590259552,0.029097244143486023,0.038379613903985504,0.01929928403557279,1055.7866980481747,268.56829334353614,1477.1670359541906,266.3949190446375,1960.7177734375,397.9327727811797
audio_0471,audio_0471.mp3,dreamlike,..\..\data\raw\audio\audio_0471.mp3,6.0,0.018392611294984818,0.007845805026590824,0.18167644486003862,0.029366101595181524,2313.6885790384563,251.3548347450457,1183.082843670982,146.72034278703683,3006.542308910473,479.3815334007014
audio_0472,audio_0472.mp3,dreamlike,..\..\data\raw\audio\audio_0472.mp3,9.6,0.04689600691199303,0.01650722324848175,0.07223731884057971,0.008863139462056618,941.3453966771893,55.379224722422656,546.9048620181284,96.71222131117646,1350.01220703125,162.69641202667293
audio_0473,audio_0473.mp3,dreamlike,..\..\data\raw\audio\audio_0473.mp3,16.73183673469388,0.07424955070018768,0.06389357149600983,0.06044055023404993,0.027195268658316406,797.2242087445497,184.9892789324143,726.723886414788,240.45771144118723,1371.4798714350727,331.1894744231692
audio_0474,audio_0474.mp3,dreamlike,..\..\data\raw\audio\audio_0474.mp3,8.0,0.09982343763113022,0.034180961549282074,0.021490036231884058,0.015091657521910001,227.39248360728539,228.19410331773705,219.1171991450211,197.15456704198976,367.4063773777174,434.6130754958681
audio_0475,audio_0475.mp3,dreamlike,..\..\data\raw\audio\audio_0475.mp3,20.06204081632653,0.004549941513687372,0.005871027708053589,0.09753432080924855,0.17664549853149517,2029.4653374948891,1853.4884652881851,2113.7367206833787,691.2424871466222,3630.0748509754335,2899.768137154577
audio_0476,audio_0476.mp3,dreamlike,..\..\data\raw\audio\audio_0476.mp3,21.33374149659864,0.009883507154881954,0.00819955300539732,0.05975361721300326,0.014360280927580378,1084.5832783258834,205.78796667901148,1161.9344588659512,264.57184467819127,2018.1930193314745,435.02005027095237
audio_0477,audio_0477.mp3,dreamlike,..\..\data\raw\audio\audio_0477.mp3,16.0,0.13366122543811798,0.022880885750055313,0.034228515625,0.002641805021536115,515.8121613892473,25.476140284374015,649.8064190977301,46.35910625316562,670.5408245584239,55.51233149273856
audio_0478,audio_0478.mp3,dreamlike,..\..\data\raw\audio\audio_0478.mp3,16.0,0.1416981965303421,0.06596941500902176,0.03008378623188406,0.012111405158248913,645.6760711280652,193.76574762530865,1087.0965123912522,222.8249443965904,760.5277683423913,554.8805224862762
audio_0479,audio_0479.mp3,dreamlike,..\..\data\raw\audio\audio_0479.mp3,28.533106575963718,0.10570525377988815,0.07021121680736542,0.046515443831366965,0.023201083827723953,1581.5001932804646,702.2200586227132,2065.0202626627747,573.8057975507137,3157.969512815297,2108.87492725548
audio_0480,audio_0480.mp3,dreamlike,..\..\data\raw\audio\audio_0480.mp3,9.559455782312925,0.12884268164634705,0.07629851996898651,0.028845333358616505,0.006125456783126147,551.8594945011353,109.86036986112258,865.6491581169262,199.78672243576818,591.3268450394418,151.52691706899571
audio_0481,audio_0481.mp3,dreamlike,..\..\data\raw\audio\audio_0481.mp3,18.0,0.07437050342559814,0.07608052343130112,0.03986728314271907,0.016455409703321145,697.824250197501,188.68285856649956,705.1482987114628,258.7198878920258,1257.7638291821038,425.34400040481586
audio_0482,audio_0482.mp3,dreamlike,..\..\data\raw\audio\audio_0482.mp3,8.529569160997733,0.07372202724218369,0.10989830642938614,0.07133948284646739,0.12351281298148549,1310.20415882701,1257.7484026706825,1648.363384473086,793.047733702432,2427.9564235521398,2588.9797001361208
audio_0483,audio_0483.mp3,dreamlike,..\..\data\raw\audio\audio_0483.mp3,26.749387755102042,0.02077002450823784,0.03848915919661522,0.09297713505529055,0.031848020258267634,1389.4386564791716,633.1820196429508,1205.1667214339002,727.7370829295381,2325.2684488155896,1550.4416258844446
audio_0484,audio_0484.mp3,dreamlike,..\..\data\raw\audio\audio_0484.mp3,13.37501133786848,0.16132599115371704,0.11124318838119507,0.01931799718370884,0.013477182159377894,336.4807200662942,431.0581935490764,517.9071376634329,450.0023852895792,500.432387009857,948.1926232379368
audio_0485,audio_0485.mp3,dreamlike,..\..\data\raw\audio\audio_0485.mp3,22.41827664399093,0.17269445955753326,0.07631969451904297,0.04232731220885093,0.01532058635463239,552.6580320394324,114.73431185741792,578.0018271865151,136.21954604432963,859.1881793478261,466.96260408524535
audio_0486,audio_0486.mp3,dreamlike,..\..\data\raw\audio\audio_0486.mp3,19.218775510204082,0.14981091022491455,0.09013047069311142,0.019587272607185992,0.007552002887622334,288.9254623203133,175.93694142271545,336.65894082662345,205.9189908087441,381.78525178328806,380.12312925576214
audio_0487,audio_0487.mp3,dreamlike,..\..\data\raw\audio\audio_0487.mp3,15.004489795918367,0.04702114686369896,0.03519866615533829,0.05685646493431221,0.010226711884954305,702.6426259660541,273.143370496453,406.5548049245876,524.123015313933,740.8653294653207,485.4546336206145
audio_0488,audio_0488.mp3,dreamlike,..\..\data\raw\audio\audio_0488.mp3,11.351292517006803,0.05536889284849167,0.08158691972494125,0.1668853447724949,0.07203657020302598,3017.6516105962287,1118.1368739446734,2615.4500715834,598.9350866294291,5835.343923744248,2301.1743949204515
audio_0489,audio_0489.mp3,dreamlike,..\..\data\raw\audio\audio_0489.mp3,8.0,0.07064919173717499,0.012637489475309849,0.10212154664855072,0.01846258968326115,1558.608691971637,242.27098641239078,1373.396155864071,240.07214152778283,2690.1524286684785,664.0712325061293
audio_0490,audio_0490.mp3,dreamlike,..\..\data\raw\audio\audio_0490.mp3,14.833333333333334,0.007083390839397907,0.008398314006626606,0.07603967991979656,0.034665359635349766,1527.9992895992557,668.8222035533062,1598.6932643753275,716.5869138901797,2979.7538649867956,1752.9972507399225
audio_0491,audio_0491.mp3,dreamlike,..\..\data\raw\audio\audio_0491.mp3,18.166666666666668,0.007974987849593163,0.011003978550434113,0.07336940253831417,0.03294985125278503,1525.40849641209,702.7937703446,1675.7372572818285,779.7966291540304,3113.761673850575,1900.6511315013724
audio_0492,audio_0492.mp3,dreamlike,..\..\data\raw\audio\audio_0492.mp3,13.0,0.005102235358208418,0.007466134615242481,0.09700666155133929,0.029645131531403735,1815.7275354634585,719.7851324935191,1796.647302840147,721.3553066697481,3383.2122802734375,2020.6070258353177
audio_0493,audio_0493.mp3,dreamlike,..\..\data\raw\audio\audio_0493.mp3,13.0,0.011417738161981106,0.013047279790043831,0.07159598214285715,0.017655709940287957,1387.4016023979457,388.49411141010125,1420.1819215896828,490.55699995392143,2574.8904418945312,1016.039627903324
audio_0494,audio_0494.mp3,dreamlike,..\..\data\raw\audio\audio_0494.mp3,13.0,0.0054492345079779625,0.008715080097317696,0.10091727120535714,0.026955492242333665,1881.4668048343963,707.2086741349358,1772.1659353264945,731.8941419296362,3503.0868530273438,1944.6239066696658
audio_0495,audio_0495.mp3,dreamlike,..\..\data\raw\audio\audio_0495.mp3,13.0,0.007405564654618502,0.011842401698231697,0.09576503208705357,0.02862545294452596,1827.9506445907634,660.506087534818,1785.3370029981838,643.1162065607768,3560.0729370117188,1681.3216303510046
audio_0496,audio_0496.mp3,dreamlike,..\..\data\raw\audio\audio_0496.mp3,12.0,0.007772878278046846,0.01006762869656086,0.07557309296421663,0.024904209640066125,1551.9729302312064,541.2052774337113,1629.621870971401,589.8915522531603,3008.6716199981865,1467.120896682019
audio_0497,audio_0497.mp3,dreamlike,..\..\data\raw\audio\audio_0497.mp3,26.666666666666668,0.006835149601101875,0.010697656311094761,0.0655206293516101,0.009945346514388364,1169.5993767515004,235.44037288120398,1262.947735159298,299.83578282063763,1962.9416841750979,457.46301343662424
audio_0498,audio_0498.mp3,dreamlike,..\..\data\raw\audio\audio_0498.mp3,26.666666666666668,0.008081783540546894,0.012440690770745277,0.05980446651979983,0.010998178354503754,1086.735500945216,229.65180470914973,1207.5751630567818,290.16962504976726,1827.5017720912206,419.76062439691503
audio_0499,audio_0499.mp3,dreamlike,..\..\data\raw\audio\audio_0499.mp3,26.666666666666668,0.006999357137829065,0.01117714773863554,0.06263768766318538,0.015446604063836597,1109.9861570678365,340.576142249402,1258.135979204245,341.04228174130634,1871.2241070700065,597.6449205950595
audio_0500,audio_0500.mp3,clock,..\..\data\raw\audio\audio_0500.mp3,13.378458049886621,0.024167818948626518,0.02953297086060047,0.09099294573223571,0.03843105008516258,2852.978261752597,403.5486477399358,3280.576211816757,168.07841179371388,7490.326572993393,782.9665938473397
audio_0501,audio_0501.mp3,clock,..\..\data\raw\audio\audio_0501.mp3,7.30485260770975,0.005608139559626579,0.0026087232399731874,0.21772693452380953,0.048832876930053386,4533.234114161779,721.8259922842491,3328.342308715036,149.26595062705636,8770.302734375,580.619491493531
audio_0502,audio_0502.mp3,clock,..\..\data\raw\audio\audio_0502.mp3,3.8677097505668936,0.011222654022276402,0.00941519346088171,0.09308336452095808,0.0193213127170987,2606.3244067974797,281.32937857836464,2899.7168360057817,539.6391616537738,6349.200329809131,1424.2924331113554
audio_0503,audio_0503.mp3,clock,..\..\data\raw\audio\audio_0503.mp3,7.169115646258503,0.002098933793604374,0.00232501863501966,0.08551084648058252,0.014957892092113186,2747.1614316821747,435.1646020892885,2999.2490461060024,261.3151762277187,6688.0107990746355,760.5371683276888
audio_0504,audio_0504.mp3,clock,..\..\data\raw\audio\audio_0504.mp3,9.096462585034013,0.02832736074924469,0.008678416721522808,0.026692293128188774,0.009419862681956557,988.5033823788764,251.62434842990191,1869.3329544407673,193.81813991952416,1775.28076171875,996.7463032092048
audio_0505,audio_0505.mp3,clock,..\..\data\raw\audio\audio_0505.mp3,6.123854875283446,0.003369172802194953,0.0037867685314267874,0.03304591323390151,0.028251119091751445,1348.71039484862,290.8374749062455,1902.4267885906556,482.61847412953836,2470.7311456853695,670.5141918676001
audio_0506,audio_0506.mp3,clock,..\..\data\raw\audio\audio_0506.mp3,17.485215419501134,0.046819936484098434,0.018572267144918442,0.026023318343832893,0.01884687784018337,1554.106293970306,395.91864160929583,2564.4906225782133,259.21818578716835,4044.1440248362896,1018.2011443397363
audio_0507,audio_0507.mp3,clock,..\..\data\raw\audio\audio_0507.mp3,7.524353741496599,0.00508012855425477,0.0011565614258870482,0.03595853365384615,0.02122944449434985,1698.4527218382916,687.6233417889631,2610.0471825104196,336.8293416151586,4233.427734375,1763.4132957271615
audio_0508,audio_0508.mp3,clock,..\..\data\raw\audio\audio_0508.mp3,7.498231292517007,0.05873037502169609,0.010872428305447102,0.03841095443111455,0.02495781330804229,1709.1164686686518,573.8732726503287,2559.511040853942,226.70454715689212,4282.140773147253,1222.1942441326955
