id,source,freesound_id,name,username,license,duration,tags,description,audio_url,local_path,audio_id,file_name,file_path,category,query,source_api,source_url,audio_download_url,created,resolved_path,exists,duration_numeric,duration_status
,,,Forestia_Lost Piano_Cmin_6_ThinkingFish.wav,thinkingfish,http://creativecommons.org/publicdomain/zero/1.0/,18.1667,"90,90bpm,ambient,arp,divine,dreamy,drone,evolving,mediative,pads,piano,soundscape,space,toolkit,zen",,,,audio_0491,audio_0491.mp3,..\..\data\raw\audio\audio_0491.mp3,dreamlike,dreamy soundscape,Freesound,https://freesound.org/people/thinkingfish/sounds/695610/,https://cdn.freesound.org/previews/695/695610_5392691-hq.mp3,2023-07-10T19:37:09Z,..\..\data\raw\audio\audio_0491.mp3,True,18.1667,known
,,,Forestia_Lost Piano_Cmin_5_ThinkingFish.wav,thinkingfish,http://creativecommons.org/publicdomain/zero/1.0/,13.0,"90,90bpm,ambient,arp,divine,dreamy,drone,evolving,mediative,pads,piano,soundscape,space,toolkit,zen",,,,audio_0492,audio_0492.mp3,..\..\data\raw\audio\audio_0492.mp3,dreamlike,dreamy soundscape,Freesound,https://freesound.org/people/thinkingfish/sounds/695609/,https://cdn.freesound.org/previews/695/695609_5392691-hq.mp3,2023-07-10T19:37:09Z,..\..\data\raw\audio\audio_0492.mp3,True,13.0,known
,,,Forestia_Lost Piano_Cmin_4_ThinkingFish.wav,thinkingfish,http://creativecommons.org/publicdomain/zero/1.0/,13.0,"90,90bpm,ambient,arp,divine,dreamy,drone,evolving,mediative,pads,piano,soundscape,space,toolkit,zen",,,,audio_0493,audio_0493.mp3,..\..\data\raw\audio\audio_0493.mp3,dreamlike,dreamy soundscape,Freesound,https://freesound.org/people/thinkingfish/sounds/695608/,https://cdn.freesound.org/previews/695/695608_5392691-hq.mp3,2023-07-10T19:37:09Z,..\..\data\raw\audio\audio_0493.mp3,True,13.0,known
,,,Forestia_Lost Piano_Cmin_3_ThinkingFish.wav,thinkingfish,http://creativecommons.org/publicdomain/zero/1.0/,13.0,"90,90bpm,ambient,arp,divine,dreamy,drone,evolving,mediative,pads,piano,soundscape,space,toolkit,zen",,,,audio_0494,audio_0494.mp3,..\..\data\raw\audio\audio_0494.mp3,dreamlike,dreamy soundscape,Freesound,https://freesound.org/people/thinkingfish/sounds/695607/,https://cdn.freesound.org/previews/695/695607_5392691-hq.mp3,2023-07-10T19:37:08Z,..\..\data\raw\audio\audio_0494.mp3,True,13.0,known
,,,Forestia_Lost Piano_Cmin_2_ThinkingFish.wav,thinkingfish,http://creativecommons.org/publicdomain/zero/1.0/,13.0,"90,90bpm,ambient,arp,divine,dreamy,drone,evolving,mediative,pads,piano,soundscape,space,toolkit,zen",,,,audio_0495,audio_0495.mp3,..\..\data\raw\audio\audio_0495.mp3,dreamlike,dreamy soundscape,Freesound,https://freesound.org/people/thinkingfish/sounds/695606/,https://cdn.freesound.org/previews/695/695606_5392691-hq.mp3,2023-07-10T19:37:08Z,..\..\data\raw\audio\audio_0495.mp3,True,13.0,known
,,,Forestia_Lost Piano_Cmin_1_ThinkingFish.wav,thinkingfish,http://creativecommons.org/publicdomain/zero/1.0/,12.0,"90,90bpm,ambient,arp,divine,dreamy,drone,evolving,mediative,pads,piano,soundscape,space,toolkit,zen",,,,audio_0496,audio_0496.mp3,..\..\data\raw\audio\audio_0496.mp3,dreamlike,dreamy soundscape,Freesound,https://freesound.org/people/thinkingfish/sounds/695605/,https://cdn.freesound.org/previews/695/695605_5392691-hq.mp3,2023-07-10T19:37:07Z,..\..\data\raw\audio\audio_0496.mp3,True,12.0,known
,,,Forestia_Glorious-Pad_Gmin-3_ThinkingFish.wav,thinkingfish,http://creativecommons.org/publicdomain/zero/1.0/,26.6667,"90,90bpm,ambient,arp,divine,dreamy,drone,evolving,mediative,pads,piano,soundscape,space,toolkit,zen",,,,audio_0497,audio_0497.mp3,..\..\data\raw\audio\audio_0497.mp3,dreamlike,dreamy soundscape,Freesound,https://freesound.org/people/thinkingfish/sounds/695603/,https://cdn.freesound.org/previews/695/695603_5392691-hq.mp3,2023-07-10T19:37:06Z,..\..\data\raw\audio\audio_0497.mp3,True,26.6667,known
,,,Forestia_Glorious-Pad_Gmin-2_ThinkingFish.wav,thinkingfish,http://creativecommons.org/publicdomain/zero/1.0/,26.6667,"90,90bpm,ambient,arp,divine,dreamy,drone,evolving,mediative,pads,piano,soundscape,space,toolkit,zen",,,,audio_0498,audio_0498.mp3,..\..\data\raw\audio\audio_0498.mp3,dreamlike,dreamy soundscape,Freesound,https://freesound.org/people/thinkingfish/sounds/695602/,https://cdn.freesound.org/previews/695/695602_5392691-hq.mp3,2023-07-10T19:35:31Z,..\..\data\raw\audio\audio_0498.mp3,True,26.6667,known
,,,Forestia_Glorious-Pad_Fmin-2_ThinkingFish.wav,thinkingfish,http://creativecommons.org/publicdomain/zero/1.0/,26.6667,"90,90bpm,ambient,arp,divine,dreamy,drone,evolving,mediative,pads,piano,soundscape,space,toolkit,zen",,,,audio_0499,audio_0499.mp3,..\..\data\raw\audio\audio_0499.mp3,dreamlike,dreamy soundscape,Freesound,https://freesound.org/people/thinkingfish/sounds/695600/,https://cdn.freesound.org/previews/695/695600_5392691-hq.mp3,2023-07-10T19:35:30Z,..\..\data\raw\audio\audio_0499.mp3,True,26.6667,known
,,,Half second kitchen clock ticks.mp3,nightcustard,https://creativecommons.org/licenses/by/4.0/,13.3785,"antique,clock,clock-ticks,clockwork,field-recording,half-second,tick,tick-tock,ticking,ticks",,,,audio_0500,audio_0500.mp3,..\..\data\raw\audio\audio_0500.mp3,clock,clock ticking,Freesound,https://freesound.org/people/nightcustard/sounds/675679/,https://cdn.freesound.org/previews/675/675679_13737430-hq.mp3,2023-02-15T20:58:27Z,..\..\data\raw\audio\audio_0500.mp3,True,13.3785,known
,,,Ticking Smiths car clock,nightcustard,https://creativecommons.org/licenses/by/4.0/,7.30485,"1930s,antique,automobile,car-clock,clean,clock,clock-ticks,clockwork,close-miked,dashboard,dashboard-mounted,escapement,field-recording,gear,high-fidelity,isolated,loopable,mechanism,movement,pure,quarter-second,rhythmic,smiths,tick,tick-tock,ticking,ticks,vintage,wind-up",,,,audio_0501,audio_0501.mp3,..\..\data\raw\audio\audio_0501.mp3,clock,clock ticking,Freesound,https://freesound.org/people/nightcustard/sounds/675681/,https://cdn.freesound.org/previews/675/675681_13737430-hq.mp3,2023-02-15T20:58:28Z,..\..\data\raw\audio\audio_0501.mp3,True,7.30485,known
,,,Mantlepiece clock ticks,nightcustard,https://creativecommons.org/licenses/by/4.0/,3.86771,"1930s,antique,art-deco,clean,clock,clock-ticks,clockwork,close-miked,escapement,field-recording,gear,high-fidelity,isolated,loopable,mantel,mechanism,movement,pure,rhythmic,shelf-clock,third-of-a-second,tick,tick-tock,ticking,ticks,vintage,wind-up",,,,audio_0502,audio_0502.mp3,..\..\data\raw\audio\audio_0502.mp3,clock,clock ticking,Freesound,https://freesound.org/people/nightcustard/sounds/675680/,https://cdn.freesound.org/previews/675/675680_13737430-hq.mp3,2023-02-15T20:58:28Z,..\..\data\raw\audio\audio_0502.mp3,True,3.86771,known
,,,Cuckoo Clock Ticking.aif,DiArchangeli,http://creativecommons.org/publicdomain/zero/1.0/,7.16912,"10,Germany,Tick,bell,bells,cathedral,chime,chimes,church,church-bell,clanging,clock,cuckoo,ding,dong,grandfather,grandfather-clock,mechanic,old,pendulum,ring,ringing,tac,tic,ticking,ticks,time,wall-clock",,,,audio_0503,audio_0503.mp3,..\..\data\raw\audio\audio_0503.mp3,clock,clock ticking,Freesound,https://freesound.org/people/DiArchangeli/sounds/462929/,https://cdn.freesound.org/previews/462/462929_1779874-hq.mp3,2019-03-09T21:47:04Z,..\..\data\raw\audio\audio_0503.mp3,True,7.16912,known
,,,Old Scots Clock - Ticking.wav,fauxpress,http://creativecommons.org/publicdomain/zero/1.0/,9.09644,"1,44,antique,clock,ring,scots,scottish,stereo,tick,ticking,wav",,,,audio_0504,audio_0504.mp3,..\..\data\raw\audio\audio_0504.mp3,clock,clock ticking,Freesound,https://freesound.org/people/fauxpress/sounds/42139/,https://cdn.freesound.org/previews/42/42139_317797-hq.mp3,2007-10-08T18:41:05Z,..\..\data\raw\audio\audio_0504.mp3,True,9.09644,known
,,,Old Clock Ticking,differentieel,https://creativecommons.org/licenses/by-nc/4.0/,6.12385,"19th-century,antique,clock,grandfather-clock,tick,ticking,time",,,,audio_0505,audio_0505.mp3,..\..\data\raw\audio\audio_0505.mp3,clock,clock ticking,Freesound,https://freesound.org/people/differentieel/sounds/245455/,https://cdn.freesound.org/previews/245/245455_514106-hq.mp3,2014-08-25T13:01:04Z,..\..\data\raw\audio\audio_0505.mp3,True,6.12385,known
,,,ClockTicks.wav,daveincamas,https://creativecommons.org/licenses/by/4.0/,17.4852,"binaural,clock,grandfather,loop,pendulum,ticking,ticks",,,,audio_0506,audio_0506.mp3,..\..\data\raw\audio\audio_0506.mp3,clock,clock ticking,Freesound,https://freesound.org/people/daveincamas/sounds/27077/,https://cdn.freesound.org/previews/27/27077_111413-hq.mp3,2006-12-11T09:44:24Z,..\..\data\raw\audio\audio_0506.mp3,True,17.4852,known
,,,clock_tick_loop2.mp3,Syna-Max,https://creativecommons.org/licenses/by-nc/4.0/,7.53739,"clock,tick,ticking,tock",,,,audio_0507,audio_0507.mp3,..\..\data\raw\audio\audio_0507.mp3,clock,clock ticking,Freesound,https://freesound.org/people/Syna-Max/sounds/58812/,https://cdn.freesound.org/previews/58/58812_111920-hq.mp3,2008-08-11T14:15:49Z,..\..\data\raw\audio\audio_0507.mp3,True,7.53739,known
,,,clock_tick_loop.mp3,Syna-Max,https://creativecommons.org/licenses/by-nc/4.0/,7.51127,"clock,tick,ticking,tock",,,,audio_0508,audio_0508.mp3,..\..\data\raw\audio\audio_0508.mp3,clock,clock ticking,Freesound,https://freesound.org/people/Syna-Max/sounds/58811/,https://cdn.freesound.org/previews/58/58811_111920-hq.mp3,2008-08-11T14:15:46Z,..\..\data\raw\audio\audio_0508.mp3,True,7.51127,known
,,,Big Wall Clock Ticking,RandomRecord19,https://creativecommons.org/licenses/by/4.0/,24.5304,"clock,indoor,noise,tick-tock,ticking,time,wall",,,,audio_0509,audio_0509.mp3,..\..\data\raw\audio\audio_0509.mp3,clock,clock ticking,Freesound,https://freesound.org/people/RandomRecord19/sounds/740912/,https://cdn.freesound.org/previews/740/740912_13854978-hq.mp3,2024-06-12T18:20:41Z,..\..\data\raw\audio\audio_0509.mp3,True,24.5304,known
,,,Clock Ticks (Loopable!),se2001,http://creativecommons.org/publicdomain/zero/1.0/,3.96424,"clock,mantle,tick-tock,ticking,wall",,,,audio_0510,audio_0510.mp3,..\..\data\raw\audio\audio_0510.mp3,clock,clock ticking,Freesound,https://freesound.org/people/se2001/sounds/511967/,https://cdn.freesound.org/previews/511/511967_8472935-hq.mp3,2020-04-05T01:04:53Z,..\..\data\raw\audio\audio_0510.mp3,True,3.96424,known
,,,MantelClockTicks.wav,daveincamas,https://creativecommons.org/licenses/by/4.0/,13.9744,"clock,mantel,old,ticking",,,,audio_0511,audio_0511.mp3,..\..\data\raw\audio\audio_0511.mp3,clock,clock ticking,Freesound,https://freesound.org/people/daveincamas/sounds/27086/,https://cdn.freesound.org/previews/27/27086_111413-hq.mp3,2006-12-11T09:45:42Z,..\..\data\raw\audio\audio_0511.mp3,True,13.9744,known
,,,Old clock ticking,giddster,http://creativecommons.org/publicdomain/zero/1.0/,12.1443,"Clock,atmospheric,clocks,clockwork,grandfather,loopable,mechanism,old,tick,ticking,time",,,,audio_0512,audio_0512.mp3,..\..\data\raw\audio\audio_0512.mp3,clock,clock ticking,Freesound,https://freesound.org/people/giddster/sounds/414469/,https://cdn.freesound.org/previews/414/414469_1738686-hq.mp3,2017-12-31T14:09:14Z,..\..\data\raw\audio\audio_0512.mp3,True,12.1443,known
,,,ticking of the clock 01.wav,blukotek,http://creativecommons.org/publicdomain/zero/1.0/,7.91179,"clock,clockwork,grandfather-clock,old,tic-tac,tick,tick-tock,ticking,time",,,,audio_0513,audio_0513.mp3,..\..\data\raw\audio\audio_0513.mp3,clock,clock ticking,Freesound,https://freesound.org/people/blukotek/sounds/412751/,https://cdn.freesound.org/previews/412/412751_4451798-hq.mp3,2017-12-05T13:17:43Z,..\..\data\raw\audio\audio_0513.mp3,True,7.91179,known
,,,ticking of the clock 02.wav,blukotek,http://creativecommons.org/publicdomain/zero/1.0/,5.26286,"clock,clockwork,grandfather-clock,old,tic-tac,tick,tick-tock,ticking,time",,,,audio_0514,audio_0514.mp3,..\..\data\raw\audio\audio_0514.mp3,clock,clock ticking,Freesound,https://freesound.org/people/blukotek/sounds/412750/,https://cdn.freesound.org/previews/412/412750_4451798-hq.mp3,2017-12-05T13:17:42Z,..\..\data\raw\audio\audio_0514.mp3,True,5.26286,known
,,,Tick Tock Dry,GammaGool,http://creativecommons.org/publicdomain/zero/1.0/,10.8249,"clock,seconds,tick,tick-tock,ticking,time,tock",,,,audio_0515,audio_0515.mp3,..\..\data\raw\audio\audio_0515.mp3,clock,clock ticking,Freesound,https://freesound.org/people/GammaGool/sounds/759501/,https://cdn.freesound.org/previews/759/759501_8908475-hq.mp3,2024-10-10T11:53:31Z,..\..\data\raw\audio\audio_0515.mp3,True,10.8249,known
,,,"Tabletop clock ticking, 1/4 speed",ycbcr,https://creativecommons.org/licenses/by/4.0/,15.9818,"clock,clockwork,slow,slowed,tick,tick-tock,ticking",,,,audio_0516,audio_0516.mp3,..\..\data\raw\audio\audio_0516.mp3,clock,clock ticking,Freesound,https://freesound.org/people/ycbcr/sounds/388905/,https://cdn.freesound.org/previews/388/388905_1181971-hq.mp3,2017-04-22T17:52:02Z,..\..\data\raw\audio\audio_0516.mp3,True,15.9818,known
,,,"Tabletop clock ticking, 1/2 speed",ycbcr,https://creativecommons.org/licenses/by/4.0/,7.99092,"clock,clockwork,slow,slowed,tick,tick-tock,ticking",,,,audio_0517,audio_0517.mp3,..\..\data\raw\audio\audio_0517.mp3,clock,clock ticking,Freesound,https://freesound.org/people/ycbcr/sounds/388904/,https://cdn.freesound.org/previews/388/388904_1181971-hq.mp3,2017-04-22T17:52:02Z,..\..\data\raw\audio\audio_0517.mp3,True,7.99092,known
,,,"Tabletop clock ticking, original speed",ycbcr,https://creativecommons.org/licenses/by/4.0/,3.99546,"clock,clockwork,tick,tick-tock,ticking",,,,audio_0518,audio_0518.mp3,..\..\data\raw\audio\audio_0518.mp3,clock,clock ticking,Freesound,https://freesound.org/people/ycbcr/sounds/388903/,https://cdn.freesound.org/previews/388/388903_1181971-hq.mp3,2017-04-22T17:52:01Z,..\..\data\raw\audio\audio_0518.mp3,True,3.99546,known
,,,Ticking Clock,Kadin_Soares,https://creativecommons.org/licenses/by-nc/4.0/,19.26,"Clock,OWI,Retro,Ticking",,,,audio_0519,audio_0519.mp3,..\..\data\raw\audio\audio_0519.mp3,clock,clock ticking,Freesound,https://freesound.org/people/Kadin_Soares/sounds/765522/,https://cdn.freesound.org/previews/765/765522_14978850-hq.mp3,2024-11-07T20:45:00Z,..\..\data\raw\audio\audio_0519.mp3,True,19.26,known
,,,Clock ticking,Rowan1012,https://creativecommons.org/licenses/by-nc/4.0/,15.8249,"Clock,OWI,Ticking",,,,audio_0520,audio_0520.mp3,..\..\data\raw\audio\audio_0520.mp3,clock,clock ticking,Freesound,https://freesound.org/people/Rowan1012/sounds/763393/,https://cdn.freesound.org/previews/763/763393_15747225-hq.mp3,2024-11-04T16:23:31Z,..\..\data\raw\audio\audio_0520.mp3,True,15.8249,known
,,,ticking of the clock,ibrizie,http://creativecommons.org/publicdomain/zero/1.0/,21.805,"clock,ticking,time",,,,audio_0521,audio_0521.mp3,..\..\data\raw\audio\audio_0521.mp3,clock,clock ticking,Freesound,https://freesound.org/people/ibrizie/sounds/814802/,https://cdn.freesound.org/previews/814/814802_11270292-hq.mp3,2025-07-02T13:27:20Z,..\..\data\raw\audio\audio_0521.mp3,True,21.805,known
,,,clock_tick,perspektywa_tn,http://creativecommons.org/publicdomain/zero/1.0/,4.0,"clock,horror,suspense,tension,thriller,tick,ticking",,,,audio_0522,audio_0522.mp3,..\..\data\raw\audio\audio_0522.mp3,clock,clock ticking,Freesound,https://freesound.org/people/perspektywa_tn/sounds/844076/,https://cdn.freesound.org/previews/844/844076_18419352-hq.mp3,2026-02-03T15:20:32Z,..\..\data\raw\audio\audio_0522.mp3,True,4.0,known
,,,Wall Clock Ticking on Wall,JoelMcDaniel,http://creativecommons.org/publicdomain/zero/1.0/,20.4347,"Clock,Wallclock,appliances,house,tick,ticking",,,,audio_0523,audio_0523.mp3,..\..\data\raw\audio\audio_0523.mp3,clock,clock ticking,Freesound,https://freesound.org/people/JoelMcDaniel/sounds/832492/,https://cdn.freesound.org/previews/832/832492_17706853-hq.mp3,2025-11-06T22:23:02Z,..\..\data\raw\audio\audio_0523.mp3,True,20.4347,known
,,,Ticking of the clock without reverb,yeonggille,https://creativecommons.org/licenses/by/4.0/,8.53033,"clock,tick,ticking,watch",,,,audio_0524,audio_0524.mp3,..\..\data\raw\audio\audio_0524.mp3,clock,clock ticking,Freesound,https://freesound.org/people/yeonggille/sounds/689900/,https://cdn.freesound.org/previews/689/689900_3284464-hq.mp3,2023-06-07T06:06:09Z,..\..\data\raw\audio\audio_0524.mp3,True,8.53033,known
,,,clock_ticking stereo.wav,Greaseball,http://creativecommons.org/publicdomain/zero/1.0/,27.6894,"clock,hour,tac,tick,ticking,time,wall,wall-clock",,,,audio_0525,audio_0525.mp3,..\..\data\raw\audio\audio_0525.mp3,clock,clock ticking,Freesound,https://freesound.org/people/Greaseball/sounds/666583/,https://cdn.freesound.org/previews/666/666583_12618274-hq.mp3,2022-12-23T15:12:56Z,..\..\data\raw\audio\audio_0525.mp3,True,27.6894,known
,,,ticking clock.mp3,Fiepjepiepje,http://creativecommons.org/publicdomain/zero/1.0/,9.7756,"clock,grandfather-clock,tick-tock,ticking,wall-clock",,,,audio_0526,audio_0526.mp3,..\..\data\raw\audio\audio_0526.mp3,clock,clock ticking,Freesound,https://freesound.org/people/Fiepjepiepje/sounds/704582/,https://cdn.freesound.org/previews/704/704582_15273634-hq.mp3,2023-10-01T20:35:47Z,..\..\data\raw\audio\audio_0526.mp3,True,9.7756,known
,,,old_clock_ticking,awojcikkk,http://creativecommons.org/publicdomain/zero/1.0/,13.0,"antique,clock,grandfather-clock,tick-tock,ticking",,,,audio_0527,audio_0527.mp3,..\..\data\raw\audio\audio_0527.mp3,clock,clock ticking,Freesound,https://freesound.org/people/awojcikkk/sounds/734706/,https://cdn.freesound.org/previews/734/734706_2794524-hq.mp3,2024-05-06T14:28:58Z,..\..\data\raw\audio\audio_0527.mp3,True,13.0,known
,,,ticking clock.wav,boop_7,http://creativecommons.org/publicdomain/zero/1.0/,9.42608,"clock,sound-effect,ticking",,,,audio_0528,audio_0528.mp3,..\..\data\raw\audio\audio_0528.mp3,clock,clock ticking,Freesound,https://freesound.org/people/boop_7/sounds/684376/,https://cdn.freesound.org/previews/684/684376_12881682-hq.mp3,2023-04-18T23:39:50Z,..\..\data\raw\audio\audio_0528.mp3,True,9.42608,known
,,,cartoony_clock_tick_tock_with_orchestra_old_movie.wav,mediatheksuche,http://creativecommons.org/publicdomain/zero/1.0/,4.62077,"cartoon,clock,orchestra,tick,ticking,time",,,,audio_0529,audio_0529.mp3,..\..\data\raw\audio\audio_0529.mp3,clock,clock ticking,Freesound,https://freesound.org/people/mediatheksuche/sounds/623700/,https://cdn.freesound.org/previews/623/623700_13793250-hq.mp3,2022-03-10T17:09:37Z,..\..\data\raw\audio\audio_0529.mp3,True,4.62077,known
,,,Footsteps on tiles,Sadiquecat,http://creativecommons.org/publicdomain/zero/1.0/,19.6375,"close,foot,foot-steps,footsteps,indoor,indoors,shoes,step,tiles,walk,walking",,,,audio_0530,audio_0530.mp3,..\..\data\raw\audio\audio_0530.mp3,footsteps,footsteps indoor,Freesound,https://freesound.org/people/Sadiquecat/sounds/707249/,https://cdn.freesound.org/previews/707/707249_5287430-hq.mp3,2023-10-28T14:00:56Z,..\..\data\raw\audio\audio_0530.mp3,True,19.6375,known
,,,Footsteps on tiles with shoes - 3m away still steps,Sadiquecat,http://creativecommons.org/publicdomain/zero/1.0/,5.32911,"distant,foot,foot-steps,footsteps,indoor,indoors,shoes,step,tiles,walk,walking",,,,audio_0531,audio_0531.mp3,..\..\data\raw\audio\audio_0531.mp3,footsteps,footsteps indoor,Freesound,https://freesound.org/people/Sadiquecat/sounds/707246/,https://cdn.freesound.org/previews/707/707246_5287430-hq.mp3,2023-10-28T14:00:55Z,..\..\data\raw\audio\audio_0531.mp3,True,5.32911,known
,,,Indoor Footsteps.wav,WakuWakuWakuWaku,http://creativecommons.org/publicdomain/zero/1.0/,3.822,"Footsteps,Indoor,feet,floor,foot,footstep,footsteps,ground,hardwood,step,steps,walk,walking,wood",,,,audio_0532,audio_0532.mp3,..\..\data\raw\audio\audio_0532.mp3,footsteps,footsteps indoor,Freesound,https://freesound.org/people/WakuWakuWakuWaku/sounds/366111/,https://cdn.freesound.org/previews/366/366111_6366356-hq.mp3,2016-10-31T18:05:36Z,..\..\data\raw\audio\audio_0532.mp3,True,3.822,known
,,,Footsteps on concrete,florianreichelt,http://creativecommons.org/publicdomain/zero/1.0/,19.8411,"Footsteps,boot,boots,concrete,feet,foley,foot,footstep,footsteps,freeze,gravel,indoor,indoors,run,running,shoes,snow,stairs,step,steps,walk,walking",,,,audio_0533,audio_0533.mp3,..\..\data\raw\audio\audio_0533.mp3,footsteps,footsteps indoor,Freesound,https://freesound.org/people/florianreichelt/sounds/459964/,https://cdn.freesound.org/previews/459/459964_6253486-hq.mp3,2019-02-18T14:28:12Z,..\..\data\raw\audio\audio_0533.mp3,True,19.8411,known
,,,Footsteps on tiles 3m away - faint steps,Sadiquecat,http://creativecommons.org/publicdomain/zero/1.0/,14.9583,"distant,foot,foot-steps,footsteps,indoor,indoors,shoes,step,tiles,walk,walking",,,,audio_0534,audio_0534.mp3,..\..\data\raw\audio\audio_0534.mp3,footsteps,footsteps indoor,Freesound,https://freesound.org/people/Sadiquecat/sounds/707247/,https://cdn.freesound.org/previews/707/707247_5287430-hq.mp3,2023-10-28T14:00:56Z,..\..\data\raw\audio\audio_0534.mp3,True,14.9583,known
,,,Footsteps on tiles - 3m away - Loudish steps,Sadiquecat,http://creativecommons.org/publicdomain/zero/1.0/,17.0928,"distant,foot,foot-steps,footsteps,indoor,indoors,shoes,step,tiles,walk,walking",,,,audio_0535,audio_0535.mp3,..\..\data\raw\audio\audio_0535.mp3,footsteps,footsteps indoor,Freesound,https://freesound.org/people/Sadiquecat/sounds/707248/,https://cdn.freesound.org/previews/707/707248_5287430-hq.mp3,2023-10-28T14:00:56Z,..\..\data\raw\audio\audio_0535.mp3,True,17.0928,known
,,,Indoor Footsteps.mp3,Yin_Yang_Jake007,http://creativecommons.org/publicdomain/zero/1.0/,10.0854,"Boots,Feet,Floor,Footsteps,Indoor,Inside,Shoes,Sneakers,Walk",,,,audio_0536,audio_0536.mp3,..\..\data\raw\audio\audio_0536.mp3,footsteps,footsteps indoor,Freesound,https://freesound.org/people/Yin_Yang_Jake007/sounds/415301/,https://cdn.freesound.org/previews/415/415301_7919598-hq.mp3,2018-01-14T07:48:29Z,..\..\data\raw\audio\audio_0536.mp3,True,10.0854,known
,,,Rubbery shoes MKE600,Sadiquecat,http://creativecommons.org/publicdomain/zero/1.0/,18.0804,"FR-AV2,MKE-600,Tascam,floor,footsteps,indoor,light,male,mke600,rubber,shoes,squeak,tile,tiles,walk",,,,audio_0537,audio_0537.mp3,..\..\data\raw\audio\audio_0537.mp3,footsteps,footsteps indoor,Freesound,https://freesound.org/people/Sadiquecat/sounds/814365/,https://cdn.freesound.org/previews/814/814365_5287430-hq.mp3,2025-07-01T08:12:04Z,..\..\data\raw\audio\audio_0537.mp3,True,18.0804,known
,,,Footsteps Interior Collection,qwaston,http://creativecommons.org/publicdomain/zero/1.0/,9.0458,"collection,concrete,floor,foot,footsteps,game,house,indoor,indoors,inside,interior,shoe,shoes,step,steps,video-game,walk,walking,wood",,,,audio_0538,audio_0538.mp3,..\..\data\raw\audio\audio_0538.mp3,footsteps,footsteps indoor,Freesound,https://freesound.org/people/qwaston/sounds/454916/,https://cdn.freesound.org/previews/454/454916_6533716-hq.mp3,2018-12-24T21:17:37Z,..\..\data\raw\audio\audio_0538.mp3,True,9.0458,known
,,,Footsteps.wav,barrigan,http://creativecommons.org/licenses/by/3.0/,9.54267,"footfalls,footsteps,indoor,walking",,,,audio_0539,audio_0539.mp3,..\..\data\raw\audio\audio_0539.mp3,footsteps,footsteps indoor,Freesound,https://freesound.org/people/barrigan/sounds/60642/,https://cdn.freesound.org/previews/60/60642_524741-hq.mp3,2008-09-22T11:48:46Z,..\..\data\raw\audio\audio_0539.mp3,True,9.54267,known
,,,walk_indoor_barefoot.mp3,dragonmin,http://creativecommons.org/publicdomain/zero/1.0/,4.64498,"barefoot,feet,floor,foot,footsteps,indoor,step,steps,walk,walking",,,,audio_0540,audio_0540.mp3,..\..\data\raw\audio\audio_0540.mp3,footsteps,footsteps indoor,Freesound,https://freesound.org/people/dragonmin/sounds/554592/,https://cdn.freesound.org/previews/554/554592_8253471-hq.mp3,2021-01-17T13:10:18Z,..\..\data\raw\audio\audio_0540.mp3,True,4.64498,known
,,,Footsteps_Stairs_echo_background_noise_Take_2 - 220718_002_Tr6_,TSP-Talk,http://creativecommons.org/publicdomain/zero/1.0/,16.9503,"concrete,feet,filed-recording,foot,footstep,footsteps,indoor,running,shoe,shoes,stairs,step,steps,walk,walking",,,,audio_0541,audio_0541.mp3,..\..\data\raw\audio\audio_0541.mp3,footsteps,footsteps indoor,Freesound,https://freesound.org/people/TSP-Talk/sounds/643042/,https://cdn.freesound.org/previews/643/643042_14079354-hq.mp3,2022-07-22T10:51:03Z,..\..\data\raw\audio\audio_0541.mp3,True,16.9503,known
,,,Footsteps_Stairs_echo_background_noise_Take_3_fast - 220718_002_Tr6_,TSP-Talk,http://creativecommons.org/publicdomain/zero/1.0/,7.31538,"concrete,feet,filed-recording,foot,footstep,footsteps,indoor,running,shoe,shoes,stairs,step,steps,walk,walking",,,,audio_0542,audio_0542.mp3,..\..\data\raw\audio\audio_0542.mp3,footsteps,footsteps indoor,Freesound,https://freesound.org/people/TSP-Talk/sounds/643041/,https://cdn.freesound.org/previews/643/643041_14079354-hq.mp3,2022-07-22T10:51:02Z,..\..\data\raw\audio\audio_0542.mp3,True,7.31538,known
,,,Footsteps_Stairs_echo_background_noise_Take_4_FAST - 220718_002_Tr6_,TSP-Talk,http://creativecommons.org/publicdomain/zero/1.0/,7.25994,"concrete,feet,filed-recording,foot,footstep,footsteps,indoor,running,shoe,shoes,stairs,step,steps,walk,walking",,,,audio_0543,audio_0543.mp3,..\..\data\raw\audio\audio_0543.mp3,footsteps,footsteps indoor,Freesound,https://freesound.org/people/TSP-Talk/sounds/643040/,https://cdn.freesound.org/previews/643/643040_14079354-hq.mp3,2022-07-22T10:51:01Z,..\..\data\raw\audio\audio_0543.mp3,True,7.25994,known
,,,Quiet footsteps indoors rubber shoes,dynamique,http://creativecommons.org/publicdomain/zero/1.0/,18.192,"calm,footsteps,indoor,indoors,inside,interior,plastic,quiet,rubber,shoes,slow,sneakers,walking,wood,wooden",,,,audio_0544,audio_0544.mp3,..\..\data\raw\audio\audio_0544.mp3,footsteps,footsteps indoor,Freesound,https://freesound.org/people/dynamique/sounds/613723/,https://cdn.freesound.org/previews/613/613723_456862-hq.mp3,2022-01-03T02:46:18Z,..\..\data\raw\audio\audio_0544.mp3,True,18.192,known
